timestamp,ollama_runner_cpu_pct,system_cpu_pct
2026-05-03T00:26:22.889405,0.0,0.0
2026-05-03T00:26:23.389903,0.0,1.5
2026-05-03T00:26:23.890384,0.0,15.2
2026-05-03T00:26:24.390847,0.0,9.8
2026-05-03T00:26:24.891399,0.0,10.3
2026-05-03T00:26:25.394128,0.0,17.5
2026-05-03T00:26:25.894634,0.0,8.3
2026-05-03T00:26:26.397222,0.0,10.4
2026-05-03T00:26:26.899858,0.0,6.0
2026-05-03T00:26:27.400366,0.0,2.5
2026-05-03T00:26:27.900884,0.0,0.5
2026-05-03T00:26:28.401524,0.0,5.5
2026-05-03T00:26:28.902064,0.0,26.0
2026-05-03T00:26:29.402586,0.0,37.4
2026-05-03T00:26:29.903100,0.0,25.3
2026-05-03T00:26:30.403610,0.0,25.5
2026-05-03T00:26:30.904120,0.0,29.1
2026-05-03T00:26:31.405078,0.0,28.6
2026-05-03T00:26:31.905584,0.0,26.1
2026-05-03T00:26:32.406039,0.0,25.3
2026-05-03T00:26:32.906496,0.0,25.5
2026-05-03T00:26:33.406945,0.0,30.7
2026-05-03T00:26:33.907334,0.0,25.1
2026-05-03T00:26:34.407781,0.0,18.8
2026-05-03T00:26:34.908244,0.0,1.5
2026-05-03T00:26:35.408696,0.0,0.5
2026-05-03T00:26:35.909143,0.0,6.1
2026-05-03T00:26:36.409596,0.0,2.0
2026-05-03T00:26:36.910037,0.0,0.0
2026-05-03T00:26:37.411120,0.0,2.0
2026-05-03T00:26:37.911653,0.0,4.0
2026-05-03T00:26:38.412087,0.0,1.0
2026-05-03T00:26:38.912603,0.0,2.0
2026-05-03T00:26:39.413161,0.0,2.5
2026-05-03T00:26:39.913732,0.0,0.5
2026-05-03T00:26:40.414270,0.0,0.5
2026-05-03T00:26:40.917797,0.0,0.5
2026-05-03T00:26:41.418527,0.0,8.5
2026-05-03T00:26:41.919208,0.0,13.0
2026-05-03T00:26:42.419837,0.0,4.5
2026-05-03T00:26:42.920454,0.0,1.5
2026-05-03T00:26:43.421002,0.0,0.5
2026-05-03T00:26:43.921582,0.0,3.0
2026-05-03T00:26:44.422384,0.0,3.0
2026-05-03T00:26:44.923009,0.0,1.0
2026-05-03T00:26:45.423563,0.0,1.5
2026-05-03T00:26:45.924121,0.0,2.0
2026-05-03T00:26:46.424753,0.0,5.6
2026-05-03T00:26:46.925288,0.0,2.0
2026-05-03T00:26:47.425825,0.0,1.0
2026-05-03T00:26:47.927252,0.0,20.8
2026-05-03T00:26:48.429504,0.0,1.0
2026-05-03T00:26:48.929946,0.0,0.0
2026-05-03T00:26:49.430392,0.0,0.0
2026-05-03T00:26:49.930825,0.0,0.0
2026-05-03T00:26:50.431252,0.0,1.0
2026-05-03T00:26:50.931681,0.0,5.2
2026-05-03T00:26:51.432117,0.0,4.3
2026-05-03T00:26:51.932552,0.0,1.5
2026-05-03T00:26:52.432982,0.0,0.0
2026-05-03T00:26:52.933450,0.0,10.6
2026-05-03T00:26:53.433932,0.0,3.0
2026-05-03T00:26:53.934407,0.0,0.5
2026-05-03T00:26:54.434832,0.0,0.0
2026-05-03T00:26:54.935256,0.0,0.5
2026-05-03T00:26:55.435782,0.0,17.4
2026-05-03T00:26:55.936814,357.3,94.0
2026-05-03T00:26:56.437943,387.1,99.5
2026-05-03T00:26:56.945795,257.9,100.0
2026-05-03T00:26:57.448603,334.1,97.0
2026-05-03T00:26:57.951589,391.7,99.5
2026-05-03T00:26:58.452170,293.6,99.5
2026-05-03T00:26:58.959090,301.8,100.0
2026-05-03T00:26:59.461905,390.0,99.5
2026-05-03T00:26:59.964768,387.6,99.5
2026-05-03T00:27:00.477962,249.5,100.0
2026-05-03T00:27:00.979105,319.5,99.5
2026-05-03T00:27:01.486288,388.2,99.5
2026-05-03T00:27:01.987485,387.3,99.5
2026-05-03T00:27:02.488103,383.3,99.5
2026-05-03T00:27:02.994660,389.2,99.5
2026-05-03T00:27:03.496162,386.9,99.5
2026-05-03T00:27:03.998103,390.2,99.5
2026-05-03T00:27:04.501871,236.2,100.0
2026-05-03T00:27:05.010122,214.5,99.5
2026-05-03T00:27:05.522441,236.4,100.0
2026-05-03T00:27:06.032309,368.4,99.5
2026-05-03T00:27:06.540002,390.1,99.5
2026-05-03T00:27:07.040493,385.5,99.5
2026-05-03T00:27:07.541849,391.3,99.5
2026-05-03T00:27:08.043228,388.9,99.5
2026-05-03T00:27:08.543909,285.4,99.5
2026-05-03T00:27:09.057900,214.0,100.0
2026-05-03T00:27:09.566868,220.3,100.0
2026-05-03T00:27:10.078016,355.7,99.0
2026-05-03T00:27:10.582563,384.7,99.5
2026-05-03T00:27:11.083542,389.0,99.5
2026-05-03T00:27:11.584174,387.5,99.5
2026-05-03T00:27:12.086908,387.9,99.5
2026-05-03T00:27:12.587905,379.3,99.5
2026-05-03T00:27:13.090349,390.1,99.5
2026-05-03T00:27:13.591017,387.4,99.5
2026-05-03T00:27:14.092311,371.3,99.5
2026-05-03T00:27:14.594515,380.2,99.5
2026-05-03T00:27:15.097840,210.5,100.0
2026-05-03T00:27:15.602900,202.1,99.5
2026-05-03T00:27:16.113792,209.2,100.0
2026-05-03T00:27:16.614413,221.7,100.0
2026-05-03T00:27:17.118803,341.3,98.5
2026-05-03T00:27:17.619976,346.9,99.5
2026-05-03T00:27:18.120887,391.3,99.5
2026-05-03T00:27:18.623627,381.9,99.5
2026-05-03T00:27:19.124176,385.6,99.5
2026-05-03T00:27:19.625383,387.3,99.5
2026-05-03T00:27:20.126000,375.3,99.5
2026-05-03T00:27:20.633912,330.8,99.0
2026-05-03T00:27:21.134483,281.7,99.5
2026-05-03T00:27:21.635091,201.8,100.0
2026-05-03T00:27:22.144132,218.0,99.0
2026-05-03T00:27:22.649920,29.7,8.9
2026-05-03T00:27:23.150357,0.0,0.0
2026-05-03T00:27:23.650783,0.0,2.0
2026-05-03T00:27:24.151226,0.0,0.0
2026-05-03T00:27:24.651671,0.0,0.5
2026-05-03T00:27:25.152102,0.0,0.5
2026-05-03T00:27:25.652547,0.0,1.0
2026-05-03T00:27:26.152980,0.0,0.0
2026-05-03T00:27:26.653411,0.0,0.0
2026-05-03T00:27:27.153862,0.0,2.5
2026-05-03T00:27:27.654299,0.0,0.0
2026-05-03T00:27:28.154842,0.0,0.0
2026-05-03T00:27:28.655393,0.0,0.5
2026-05-03T00:27:29.155959,0.0,0.5
2026-05-03T00:27:29.656582,0.0,5.6
2026-05-03T00:27:30.157067,0.0,5.6
2026-05-03T00:27:30.657636,0.0,2.5
2026-05-03T00:27:31.158087,0.0,2.0
2026-05-03T00:27:31.658538,0.0,0.5
2026-05-03T00:27:32.158977,0.0,0.0
2026-05-03T00:27:32.659455,0.0,15.7
2026-05-03T00:27:33.159942,303.7,84.6
2026-05-03T00:27:33.660439,395.6,100.0
2026-05-03T00:27:34.160941,393.6,100.0
2026-05-03T00:27:34.661459,395.6,100.0
2026-05-03T00:27:35.162601,383.3,100.0
2026-05-03T00:27:35.663260,389.3,100.0
2026-05-03T00:27:36.163816,395.6,100.0
2026-05-03T00:27:36.664371,395.6,100.0
2026-05-03T00:27:37.164945,393.6,100.0
2026-05-03T00:27:37.667911,395.6,100.0
2026-05-03T00:27:38.168464,395.6,100.0
2026-05-03T00:27:38.669094,395.5,100.0
2026-05-03T00:27:39.172045,395.6,100.0
2026-05-03T00:27:39.672582,393.6,100.0
2026-05-03T00:27:40.175471,393.7,100.0
2026-05-03T00:27:40.676020,397.6,100.0
2026-05-03T00:27:41.178899,393.7,100.0
2026-05-03T00:27:41.679450,391.6,100.0
2026-05-03T00:27:42.180000,395.6,100.0
2026-05-03T00:27:42.682946,395.7,100.0
2026-05-03T00:27:43.183492,395.6,100.0
2026-05-03T00:27:43.683991,397.6,100.0
2026-05-03T00:27:44.184506,395.6,100.0
2026-05-03T00:27:44.687543,387.7,100.0
2026-05-03T00:27:45.188103,391.6,100.0
2026-05-03T00:27:45.691065,395.6,100.0
2026-05-03T00:27:46.191632,395.6,100.0
2026-05-03T00:27:46.692185,397.6,100.0
2026-05-03T00:27:47.195084,395.7,100.0
2026-05-03T00:27:47.695578,395.6,100.0
2026-05-03T00:27:48.196366,391.4,99.5
2026-05-03T00:27:48.697827,391.2,99.5
2026-05-03T00:27:49.201738,390.5,99.5
2026-05-03T00:27:49.702296,367.6,99.5
2026-05-03T00:27:50.202875,215.7,100.0
2026-05-03T00:27:50.704215,319.4,97.5
2026-05-03T00:27:51.210224,387.0,99.5
2026-05-03T00:27:51.711383,389.3,99.5
2026-05-03T00:27:52.212482,387.1,99.5
2026-05-03T00:27:52.716894,390.7,99.5
2026-05-03T00:27:53.221801,279.1,99.5
2026-05-03T00:27:53.729900,230.3,100.0
2026-05-03T00:27:54.238303,285.2,99.0
2026-05-03T00:27:54.738936,389.5,99.5
2026-05-03T00:27:55.239722,387.4,99.5
2026-05-03T00:27:55.740980,387.3,99.5
2026-05-03T00:27:56.241653,391.2,99.0
2026-05-03T00:27:56.742976,389.3,100.0
2026-05-03T00:27:57.246268,387.1,99.0
2026-05-03T00:27:57.753731,220.7,100.0
2026-05-03T00:27:58.255435,213.6,100.0
2026-05-03T00:27:58.757048,328.6,99.5
2026-05-03T00:27:59.258004,389.2,99.5
2026-05-03T00:27:59.758928,389.3,99.5
2026-05-03T00:28:00.259732,387.3,99.5
2026-05-03T00:28:00.760327,363.6,98.5
2026-05-03T00:28:01.265548,388.3,99.5
2026-05-03T00:28:01.767164,388.7,99.5
2026-05-03T00:28:02.267787,225.5,99.5
2026-05-03T00:28:02.770362,207.0,100.0
2026-05-03T00:28:03.274499,279.7,99.0
2026-05-03T00:28:03.775812,389.3,99.5
2026-05-03T00:28:04.277203,379.0,97.5
2026-05-03T00:28:04.778970,366.7,97.0
2026-05-03T00:28:05.279826,387.0,100.0
2026-05-03T00:28:05.780405,223.7,99.5
2026-05-03T00:28:06.282990,253.0,99.5
2026-05-03T00:28:06.783796,377.0,97.0
2026-05-03T00:28:07.284936,379.3,97.0
2026-05-03T00:28:07.785526,283.5,100.0
2026-05-03T00:28:08.286935,253.5,99.0
2026-05-03T00:28:08.787810,377.0,97.0
2026-05-03T00:28:09.288879,389.3,99.5
2026-05-03T00:28:09.789527,387.4,99.5
2026-05-03T00:28:10.290949,373.3,99.5
2026-05-03T00:28:10.791806,386.9,99.5
2026-05-03T00:28:11.292702,389.3,99.5
2026-05-03T00:28:11.793186,385.6,99.5
2026-05-03T00:28:12.295915,192.9,100.0
2026-05-03T00:28:12.796460,213.8,99.5
2026-05-03T00:28:13.297012,235.7,99.5
2026-05-03T00:28:13.797614,387.5,99.5
2026-05-03T00:28:14.298115,387.6,99.0
2026-05-03T00:28:14.803478,388.2,100.0
2026-05-03T00:28:15.304135,387.1,99.5
2026-05-03T00:28:15.810197,389.3,99.5
2026-05-03T00:28:16.313237,379.7,97.0
2026-05-03T00:28:16.813779,261.7,100.0
2026-05-03T00:28:17.317969,238.0,99.5
2026-05-03T00:28:17.819573,211.6,99.5
2026-05-03T00:28:18.322216,232.5,99.5
2026-05-03T00:28:18.825631,381.7,99.5
2026-05-03T00:28:19.326960,389.0,99.5
2026-05-03T00:28:19.830194,387.1,99.5
2026-05-03T00:28:20.331631,365.4,99.5
2026-05-03T00:28:20.832393,387.0,99.5
2026-05-03T00:28:21.332933,381.6,99.0
2026-05-03T00:28:21.833522,337.6,100.0
2026-05-03T00:28:22.337999,206.2,100.0
2026-05-03T00:28:22.845859,212.6,99.5
2026-05-03T00:28:23.346411,171.8,83.4
2026-05-03T00:28:23.846915,0.0,0.0
2026-05-03T00:28:24.347346,0.0,0.5
2026-05-03T00:28:24.847779,0.0,1.5
2026-05-03T00:28:25.348209,0.0,0.0
2026-05-03T00:28:25.848635,0.0,1.0
2026-05-03T00:28:26.349066,0.0,0.5
2026-05-03T00:28:26.849510,0.0,0.0
2026-05-03T00:28:27.349934,0.0,0.5
2026-05-03T00:28:27.850357,0.0,1.0
2026-05-03T00:28:28.350815,0.0,0.5
2026-05-03T00:28:28.851289,0.0,0.0
2026-05-03T00:28:29.351766,0.0,1.0
2026-05-03T00:28:29.852232,0.0,0.0
2026-05-03T00:28:30.352722,0.0,1.0
2026-05-03T00:28:30.853334,0.0,0.0
2026-05-03T00:28:31.353951,0.0,1.0
2026-05-03T00:28:31.854546,0.0,0.0
2026-05-03T00:28:32.355083,0.0,1.0
2026-05-03T00:28:32.855685,0.0,0.0
2026-05-03T00:28:33.360869,0.0,0.0
2026-05-03T00:28:33.861356,0.0,0.5
2026-05-03T00:28:34.361901,0.0,0.0
2026-05-03T00:28:34.862381,0.0,0.0
2026-05-03T00:28:35.362865,0.0,0.5
2026-05-03T00:28:35.863357,0.0,0.0
2026-05-03T00:28:36.363845,0.0,8.6
2026-05-03T00:28:36.864340,219.8,69.2
2026-05-03T00:28:37.369973,395.5,100.0
2026-05-03T00:28:37.870461,395.6,100.0
2026-05-03T00:28:38.370949,395.6,100.0
2026-05-03T00:28:38.871436,393.6,100.0
2026-05-03T00:28:39.371919,395.6,100.0
2026-05-03T00:28:39.877946,397.2,100.0
2026-05-03T00:28:40.379602,395.1,100.0
2026-05-03T00:28:40.880104,393.2,100.0
2026-05-03T00:28:41.380597,395.6,100.0
2026-05-03T00:28:41.881084,391.6,100.0
2026-05-03T00:28:42.389883,397.0,100.0
2026-05-03T00:28:42.890419,395.6,100.0
2026-05-03T00:28:43.390932,393.6,100.0
2026-05-03T00:28:43.891440,395.6,100.0
2026-05-03T00:28:44.391931,395.6,100.0
2026-05-03T00:28:44.892436,395.6,100.0
2026-05-03T00:28:45.392913,395.6,100.0
2026-05-03T00:28:45.893477,395.6,100.0
2026-05-03T00:28:46.396453,397.6,100.0
2026-05-03T00:28:46.897010,395.6,100.0
2026-05-03T00:28:47.397535,395.6,100.0
2026-05-03T00:28:47.898025,399.6,100.0
2026-05-03T00:28:48.398542,395.6,100.0
2026-05-03T00:28:48.901191,395.9,100.0
2026-05-03T00:28:49.401716,399.6,100.0
2026-05-03T00:28:49.902218,395.6,100.0
2026-05-03T00:28:50.406010,397.0,100.0
2026-05-03T00:28:50.913909,395.7,100.0
2026-05-03T00:28:51.414468,395.5,100.0
2026-05-03T00:28:51.921221,397.1,100.0
2026-05-03T00:28:52.426314,385.7,99.5
2026-05-03T00:28:52.927310,391.4,99.5
2026-05-03T00:28:53.430092,389.7,99.0
2026-05-03T00:28:53.942617,247.9,99.5
2026-05-03T00:28:54.452065,302.1,100.0
2026-05-03T00:28:54.958430,381.1,96.6
2026-05-03T00:28:55.463018,388.8,99.5
2026-05-03T00:28:55.965880,387.4,99.5
2026-05-03T00:28:56.473941,222.4,100.0
2026-05-03T00:28:56.974501,257.7,99.0
2026-05-03T00:28:57.475250,385.4,99.5
2026-05-03T00:28:57.976057,391.4,100.0
2026-05-03T00:28:58.476567,389.6,99.5
2026-05-03T00:28:58.977525,389.3,99.0
2026-05-03T00:28:59.478513,389.4,100.0
2026-05-03T00:28:59.979407,389.1,99.5
2026-05-03T00:29:00.480485,383.3,97.5
2026-05-03T00:29:00.988996,393.2,99.5
2026-05-03T00:29:01.489561,389.6,99.5
2026-05-03T00:29:01.997828,228.2,100.0
2026-05-03T00:29:02.498355,201.8,99.5
2026-05-03T00:29:03.002726,258.0,100.0
2026-05-03T00:29:03.504160,386.9,99.5
2026-05-03T00:29:04.009777,379.4,97.5
2026-05-03T00:29:04.511175,389.3,99.5
2026-05-03T00:29:05.012081,373.0,99.5
2026-05-03T00:29:05.512760,387.4,99.5
2026-05-03T00:29:06.014017,255.4,100.0
2026-05-03T00:29:06.529894,226.8,100.0
2026-05-03T00:29:07.032699,258.6,98.5
2026-05-03T00:29:07.542085,375.0,95.1
2026-05-03T00:29:08.043322,387.3,99.5
2026-05-03T00:29:08.546781,381.5,97.5
2026-05-03T00:29:09.048153,378.9,97.0
2026-05-03T00:29:09.549202,377.1,97.0
2026-05-03T00:29:10.052237,381.6,97.0
2026-05-03T00:29:10.552717,333.7,99.5
2026-05-03T00:29:11.074362,205.2,99.5
2026-05-03T00:29:11.575128,227.5,97.5
2026-05-03T00:29:12.081846,389.0,99.5
2026-05-03T00:29:12.583419,386.6,99.5
2026-05-03T00:29:13.088591,205.9,100.0
2026-05-03T00:29:13.590047,383.3,99.5
2026-05-03T00:29:14.094295,386.4,99.5
2026-05-03T00:29:14.604128,368.7,99.5
2026-05-03T00:29:15.105896,219.2,99.5
2026-05-03T00:29:15.622624,327.3,99.0
2026-05-03T00:29:16.126352,386.8,99.5
2026-05-03T00:29:16.627694,391.3,99.5
2026-05-03T00:29:17.130647,385.6,99.5
2026-05-03T00:29:17.633415,389.6,99.5
2026-05-03T00:29:18.134754,389.3,99.5
2026-05-03T00:29:18.636177,386.9,99.5
2026-05-03T00:29:19.137582,388.8,99.5
2026-05-03T00:29:19.642210,325.0,99.5
2026-05-03T00:29:20.142794,199.7,100.0
2026-05-03T00:29:20.645244,220.9,100.0
2026-05-03T00:29:21.146624,227.6,98.0
2026-05-03T00:29:21.651197,378.5,97.0
2026-05-03T00:29:22.152634,386.9,99.5
2026-05-03T00:29:22.653403,387.1,99.5
2026-05-03T00:29:23.161794,379.6,99.5
2026-05-03T00:29:23.662312,205.8,100.0
2026-05-03T00:29:24.162981,211.7,100.0
2026-05-03T00:29:24.665733,366.0,99.5
2026-05-03T00:29:25.166567,387.3,99.0
2026-05-03T00:29:25.667975,389.2,99.5
2026-05-03T00:29:26.168900,387.0,99.5
2026-05-03T00:29:26.673138,388.7,99.5
2026-05-03T00:29:27.174639,389.2,99.5
2026-05-03T00:29:27.675584,382.9,98.5
2026-05-03T00:29:28.178242,389.9,99.5
2026-05-03T00:29:28.679180,389.3,99.5
2026-05-03T00:29:29.179821,227.7,99.5
2026-05-03T00:29:29.688442,198.6,100.0
2026-05-03T00:29:30.189719,207.6,99.5
2026-05-03T00:29:30.692033,222.8,99.5
2026-05-03T00:29:31.192829,305.5,99.5
2026-05-03T00:29:31.695974,381.6,97.0
2026-05-03T00:29:32.197266,379.3,97.5
2026-05-03T00:29:32.700795,381.3,97.5
2026-05-03T00:29:33.203646,383.5,98.5
2026-05-03T00:29:33.704180,269.7,99.0
2026-05-03T00:29:34.213954,211.9,99.0
2026-05-03T00:29:34.714479,67.9,17.2
2026-05-03T00:29:35.214950,0.0,0.0
2026-05-03T00:29:35.715401,0.0,0.5
2026-05-03T00:29:36.215864,0.0,0.0
2026-05-03T00:29:36.716335,0.0,0.5
2026-05-03T00:29:37.216836,0.0,0.0
2026-05-03T00:29:37.717309,0.0,0.5
2026-05-03T00:29:38.219911,0.0,0.5
2026-05-03T00:29:38.720416,0.0,0.0
2026-05-03T00:29:39.220845,0.0,0.5
2026-05-03T00:29:39.721266,0.0,0.0
2026-05-03T00:29:40.221700,0.0,0.5
2026-05-03T00:29:40.722136,0.0,0.5
2026-05-03T00:29:41.222559,0.0,0.0
2026-05-03T00:29:41.723100,0.0,2.5
2026-05-03T00:29:42.223672,0.0,0.0
2026-05-03T00:29:42.724204,0.0,0.0
2026-05-03T00:29:43.224750,0.0,0.5
2026-05-03T00:29:43.725282,0.0,0.5
2026-05-03T00:29:44.225831,0.0,0.5
2026-05-03T00:29:44.726358,0.0,0.0
2026-05-03T00:29:45.226897,0.0,0.5
2026-05-03T00:29:45.727419,0.0,0.5
2026-05-03T00:29:46.227960,0.0,0.0
2026-05-03T00:29:46.728492,0.0,1.0
2026-05-03T00:29:47.229030,0.0,0.5
2026-05-03T00:29:47.729654,0.0,0.5
2026-05-03T00:29:48.230255,0.0,0.0
2026-05-03T00:29:48.730842,0.0,0.5
2026-05-03T00:29:49.231432,0.0,0.0
2026-05-03T00:29:49.732081,0.0,0.0
2026-05-03T00:29:50.232635,0.0,17.3
2026-05-03T00:29:50.733189,333.6,89.0
2026-05-03T00:29:51.237928,396.2,100.0
2026-05-03T00:29:51.740858,393.7,100.0
2026-05-03T00:29:52.241352,395.6,100.0
2026-05-03T00:29:52.743934,394.0,100.0
2026-05-03T00:29:53.249898,395.3,100.0
2026-05-03T00:29:53.750470,389.6,100.0
2026-05-03T00:29:54.251009,395.6,100.0
2026-05-03T00:29:54.751571,397.5,100.0
2026-05-03T00:29:55.252136,393.6,100.0
2026-05-03T00:29:55.752697,391.6,100.0
2026-05-03T00:29:56.253263,389.6,100.0
2026-05-03T00:29:56.753782,397.6,100.0
2026-05-03T00:29:57.254291,391.6,100.0
2026-05-03T00:29:57.761898,397.9,100.0
2026-05-03T00:29:58.262409,397.6,100.0
2026-05-03T00:29:58.762942,397.6,100.0
2026-05-03T00:29:59.265939,397.6,100.0
2026-05-03T00:29:59.766505,399.5,100.0
2026-05-03T00:30:00.267056,397.6,100.0
2026-05-03T00:30:00.767564,397.6,100.0
2026-05-03T00:30:01.268061,399.6,100.0
2026-05-03T00:30:01.768596,397.6,100.0
2026-05-03T00:30:02.269088,395.6,100.0
2026-05-03T00:30:02.769611,401.6,100.0
2026-05-03T00:30:03.270111,397.6,100.0
2026-05-03T00:30:03.770674,397.6,100.0
2026-05-03T00:30:04.271119,193.8,48.2
2026-05-03T00:30:04.773840,0.0,0.5
2026-05-03T00:30:05.274258,0.0,0.0
2026-05-03T00:30:05.774673,0.0,0.0
2026-05-03T00:30:06.275079,0.0,0.0
2026-05-03T00:30:06.775435,0.0,0.5
2026-05-03T00:30:07.275779,0.0,0.5
2026-05-03T00:30:07.776152,0.0,0.0
2026-05-03T00:30:08.276514,0.0,0.5
2026-05-03T00:30:08.779783,0.0,0.0
2026-05-03T00:30:09.280209,0.0,0.5
2026-05-03T00:30:09.780633,0.0,0.0
2026-05-03T00:30:10.281157,0.0,8.5
2026-05-03T00:30:10.781611,0.0,4.5
2026-05-03T00:30:11.282023,0.0,0.0
2026-05-03T00:30:11.782441,0.0,0.0


00:26:28 | [Supervisor] | Logging initialised
00:26:28 | [Supervisor] | Channel Loaded: AnalogueRadio mapped to key: A
00:26:28 | [Supervisor] | Channel Loaded: LocalTunes mapped to key: B
00:26:28 | [Supervisor] | Channel Loaded: AI_DJ mapped to key: D
00:26:28 | [Supervisor] | Channel Loaded: AIPodCasts mapped to key: E
00:26:28 | [Supervisor] | Channel Loaded: TedLocalTunes mapped to key: F
00:26:33 | [Supervisor] | Channel Loaded: Local mapped to key: L
00:26:34 | [Supervisor] | Channel Loaded: Cloud mapped to key: C
00:26:40 | [Supervisor] | Starting Channel: Local
00:26:40 | [Local] | Channel activated
00:26:40 | [Local] | House icon set 
00:26:40 | [Local] | Starting BLE scanning task
00:26:41 | [Local] | BLE scan cycle started
00:26:46 | [Local] | BLE Device found: BBC micro:bit [tivap] - C8:93:B5:41:F9:DA
00:26:47 | [Local] | Connected to BLE device
00:26:47 | [Local] | Calling ollama LLM
00:26:47 | [Local] | Intro audio started
00:26:47 | [Local] | ffplay audio process started
00:26:55 | [Local] | Intro audio bytes written to ffplay
00:26:55 | HTTP Request: POST http://127.0.0.1:11434/api/generate "HTTP/1.1 200 OK"
00:26:56 | [Local] | Sentence Queued for TTS
00:26:57 | [Local] | movement status received: still
00:26:58 | [Local] | Sentence Queued for TTS
00:27:00 | [Local] | Sentence Queued for TTS
00:27:04 | [Local] | Sentence Queued for TTS
00:27:08 | [Local] | Sentence Queued for TTS
00:27:14 | [Local] | Sentence Queued for TTS
00:27:20 | [Local] | Sentence Queued for TTS
00:27:22 | [Local] | Playing song: rel1.wav
00:27:32 | [Local] | Song complete, segment_done set
00:27:32 | [Local] | Calling ollama LLM
00:27:47 | HTTP Request: POST http://127.0.0.1:11434/api/generate "HTTP/1.1 200 OK"
00:27:49 | [Local] | Sentence Queued for TTS
00:27:52 | [Local] | Sentence Queued for TTS
00:27:57 | [Local] | Sentence Queued for TTS
00:28:01 | [Local] | Sentence Queued for TTS
00:28:05 | [Local] | Sentence Queued for TTS
00:28:07 | [Local] | Sentence Queued for TTS
00:28:11 | [Local] | Sentence Queued for TTS
00:28:16 | [Local] | Sentence Queued for TTS
00:28:21 | [Local] | Sentence Queued for TTS
00:28:23 | [Local] | Playing song: rel2.wav
00:28:36 | [Local] | Song complete, segment_done set
00:28:36 | [Local] | Calling ollama LLM
00:28:51 | HTTP Request: POST http://127.0.0.1:11434/api/generate "HTTP/1.1 200 OK"
00:28:53 | [Local] | Sentence Queued for TTS
00:28:56 | [Local] | Sentence Queued for TTS
00:29:01 | [Local] | Sentence Queued for TTS
00:29:05 | [Local] | Sentence Queued for TTS
00:29:10 | [Local] | Sentence Queued for TTS
00:29:12 | [Local] | Sentence Queued for TTS
00:29:14 | [Local] | Sentence Queued for TTS
00:29:19 | [Local] | Sentence Queued for TTS
00:29:23 | [Local] | Sentence Queued for TTS
00:29:28 | [Local] | Sentence Queued for TTS
00:29:33 | [Local] | Sentence Queued for TTS
00:29:34 | [Local] | Playing song: rel3.wav
00:29:49 | [Local] | Song complete, segment_done set
00:29:49 | [Local] | Calling ollama LLM
00:29:53 | [Supervisor | Quit signal received - stopping all channels
00:29:53 | [Local] | Stop signal received
00:29:53 | [Local] | Closing Audio process
00:29:53 | [Local] | ffplay audio process stopped
00:29:53 | [Local] | Stop command sent to TTS queue
00:29:53 | [Local] | audio scheduling task cancelled
00:29:53 | [Local] | Broadcast ended for Ruaidhri
00:29:56 | [Local] | BLE disconnect event received
00:29:56 | [Local] | BLE Task cancelled
00:29:56 | [Local] | icon cleared 


